composition,time,acetate,biomass,butanol,butyrate,ethanol
1.0,5.4,33.54797562536057,1.213700049533764,0.10513699127766733,0.06878224750839484,27.011263435775742
1.0,5.5,33.34191985714938,1.2136999451555432,0.10513699877697591,0.06878236505406757,27.217317830657358
1.0,5.6,33.1371740369742,1.2136998865809667,0.10513700627627992,0.0687824825996687,27.4220638909309
2.0,0.0,16.30230407239828,0.3609981900452508,0.06790000000000036,0.096571945701358,22.718653846153963
2.0,0.1,20.354124746790937,0.36216658511287125,0.06790000000000036,0.096571945701358,22.718653846153963
2.0,0.2,24.41876610079188,0.3633386771898171,0.06790000000000036,0.096571945701358,22.718653846153963
2.0,0.3,28.49617633997726,0.36451445134049404,0.06790000000000036,0.096571945701358,22.718653846153963
2.0,0.4,32.586548266583144,0.36569396316192876,0.06790000000000036,0.096571945701358,22.718653846153963
2.0,0.5,36.69021513691448,0.366877308752901,0.06790000000000036,0.096571945701358,22.718653846153963
2.0,0.6,40.80695559431532,0.3680644242823467,0.06790000000000036,0.096571945701358,22.718653846153963
2.0,0.7,44.93693351745745,0.36925535700680745,0.06790000000000036,0.096571945701358,22.718653846153963
2.0,0.8,49.0803772380952,0.37045017276870734,0.06790000000000036,0.096571945701358,22.718653846153963
2.0,0.9,53.23712637713257,0.37164882532065296,0.06790000000000036,0.096571945701358,22.718653846153963
2.0,1.0,57.40726205233953,0.372851338064187,0.06790000010243306,0.09657194572140797,22.718653881533218
2.0,1.1,61.59091803769586,0.37405774959156235,0.06790000047622362,0.09657194579457296,22.718654010636826
2.0,1.2,65.78812156481716,0.375268067730781,0.06790000087389807,0.09657194587241293,22.718654148022726
