composition,trial,time,CO,CO2,H2,acetate,biomass,butanol,butyrate,ethanol,flow rate,acetate_0,biomass_0,butanol_0,butyrate_0,ethanol_0
7,1,2.4,0.5710000000000031,0.42900000000000227,0.0,57.03441266968356,0.48221085972850936,4.717541176470614,15.304337556561169,13.069709502262512,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,2.5,0.5710000000000031,0.42900000000000227,0.0,57.00369230769262,0.4789212669683284,5.0894244343891675,15.316895022624516,14.01787873303175,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,2.6,0.5710000000000031,0.42900000000000227,0.0,56.967937556561395,0.47627601809955,5.473171040724011,15.348961990950308,14.982654298642615,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,2.7,0.5710000000000031,0.42900000000000227,0.0,56.93206244343922,0.47372398190045506,5.856828959276051,15.381038009049856,15.947345701357548,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,2.8,0.5710000000000031,0.42900000000000227,0.0,56.896307692308,0.4710787330316767,6.240575565610893,15.413104977375648,16.912121266968416,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,2.9,0.5710000000000031,0.42900000000000227,0.0,56.89368144796411,0.4680714932126722,6.616694117647094,15.459121266968408,17.801561085972946,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,3.0,0.5710000000000031,0.42900000000000227,0.0,56.89402714932157,0.46479819004525136,7.0184796380090875,15.509748416289675,18.74658371040734,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,3.1,0.5710000000000031,0.42900000000000227,0.0,56.87616199095053,0.46169773755656357,7.428955656108636,15.553298642534019,19.743430769230873,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,3.2,0.5710000000000031,0.42900000000000227,0.0,56.82262171945732,0.45913665158371286,7.833363800905019,15.580097737556642,20.78762081447975,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,3.3,0.5710000000000031,0.42900000000000227,0.0,56.72013755656138,0.45740904977375807,8.219504977375609,15.582482352941259,21.87367873303179,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
